id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
6601,A0-0111,,rajkot,gujarat,india,wellness,health center,400000.0,9.0,B0-1485,2024-04-01,482994.06,10 cemco fas 093 control joint fire rated 20 bx fas 093x,61181.0,5.0,CT,1.0,ML,241231.5,241231.5,2022-12-05,2025-06-23 00:00:00,22955715208.0
7246,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1630,2024-05-16,524426.76,3 5 8 x 12 track 2 leg 16ga,60560.0,32.0,PC,0.384,ML,149882.5,57554.88,2024-01-01,2024-12-31 00:00:00,2514686544.0
4179,A0-0064,,patna,bihar,india,wellness,health center,12658.0,0.0,B0-0706,2023-01-30,89997.135,3m angled sanding sponge fine,23986.0,24.0,each,24.0,,477.62,0.01,2022-10-03,2023-05-31 12:00:00,265604816.8
4810,A0-0134,,ranchi,jharkhand,india,enterprise,workspace,600000.0,,B0-0953,2023-05-09,,attack line fire hose 2 id x 50 ft,62806.0,3.0,,,,26436.1,0.01,2021-06-24,2023-06-16 12:00:00,6896114767.0
10917,A0-0020,,chandigarh,chandigarh,india,future tech,critical ops,1400000.0,2.0,B0-2807,2023-09-14,605815.045,8 x 2 1 stud 2 flange 14ga g90,66717.0,40.0,PC,0.083,ML,293920.0,24493.055,2022-06-13,2026-02-04 00:00:00,134000000000.0
12733,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3542,2024-08-15,269312.55,3 4 x 4 x 8 cdx pressure treated plywood,10072.0,20.0,PC,20.0,PC,4510.67,90213.4,2022-08-15,2025-01-21 00:00:00,23204555261.0
7141,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1613,2024-05-03,261911.945,2 1 2 x 10 track 1 1 4 leg 16ga 54mil ,53751.0,6.0,PC,0.06,ML,84752.5,5085.15,2020-02-03,2025-10-31 00:00:00,34925565107.0
7191,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1616,2024-05-08,188222.36,2 1 2 x 10 track 2 leg 14ga,53753.0,1.0,PC,0.01,ML,161990.0,1619.9,2020-02-03,2025-10-31 00:00:00,34925565107.0
1461,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0328,2023-06-29,293825.645,9 in steel demon amped carbide blades for thick metal cutting 3 pack diablo,64538.0,1.0,,,,5877.565,5877.565,2022-04-11,2024-09-17 12:00:00,7554544515.0
5990,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1307,2024-02-13,1678174.65,westpac green dot light weight topping 39 ctn,62100.0,128.0,CT,128.0,CT,1030.223,131863.2,2021-07-12,2024-11-01 17:00:00,14191958070.0
9861,A0-0255,,vadodara,gujarat,india,enterprise,hospitality hall,6800.0,1.0,B0-2434,2023-05-31,97495.435,1 1 2 x 12 usg fire rated dw suspension main tee 16 bx ,48515.0,2.0,CT,0.384,ML,84418.5,32416.37,2022-03-01,2023-10-02 12:00:00,579126422.6
10949,A0-0159,,dehradun,uttarakhand,india,bio innovation,r amp d laboratories,183000.0,0.0,B0-2821,2023-08-30,316003.245,5 8 x 4 x 8 gp densshield fireguard sq gyp tile backer,48572.0,8.0,PC,0.256,MS,107130.5,27425.575,2023-04-03,2025-02-28 17:00:00,4359775970.0
2001,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0445,2023-03-15,318914.89,1 5 8 20ga dw track 10 w 1 1 4 leg,61265.0,80.0,pcs,800.0,,43670.5,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
8176,A0-0219,,indore,madhya pradesh,india,misc market,learning hub,40000.0,2.0,B0-1867,2023-01-27,354038.33,4 x 20 track 1 1 2 leg 16ga,50891.0,6.0,PC,0.12,ML,137190.5,16462.86,2021-12-14,2023-11-17 12:00:00,3600136735.0
405,A0-0025,,jaipur,rajasthan,india,bio innovation,r amp d laboratories,249000.0,5.0,B0-0116,2023-01-10,213993.8,18v lxt lithium ion 5 0ah battery makita,34748.0,3.0,,,,14703.515,44110.545,2022-02-14,2024-10-17 00:00:00,7645779545.0
385,A0-0024,,haridwar,uttarakhand,india,misc market,critical ops,150000.0,,B0-0108,2024-08-19,24406.215,1 5gal pail sikaflex 2cns tint base non sag ez mix urethane sealant color pack needed sika,64064.0,1.0,,,,4925.665,4925.665,2022-10-24,2025-08-27 00:00:00,19679867940.0
13267,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-3743,2024-11-11,150547.16, 8 x 1 1 4 scorpion wafer head drill point nanogard 5m,58203.0,1.0,BX,1.0,BX,19559.875,19559.875,2022-05-06,2025-05-30 00:00:00,15598821597.0
12739,A0-0319,,kochi,kerala,india,wellness,health center,19500.0,,B0-3545,2024-08-20,544309.78,6 x 14 stud 1 1 4 flange 20ga eq,60830.0,120.0,PC,1.68,ML,90681.0,152344.08,2023-05-26,2025-05-02 12:00:00,456218365.5
10345,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2599,2023-07-11,107207.32,6 x 9 6 stud 1 1 4 flange 20ga eq,60830.0,80.0,PC,0.76,ML,79742.5,60604.3,2022-08-15,2025-01-21 00:00:00,23204555261.0
1634,A0-0045,,madurai,tamil nadu,india,future tech,workspace,30000.0,,B0-0374,2023-09-11,54159.77,25lb white mixed rag material,64695.0,1.0,,,,4701.885,4701.885,2023-02-13,2024-03-07 12:00:00,1082932286.0
12829,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3581,2024-08-26,775310.86,5 8 x 4 x 12 type x drywall,61289.0,130.0,PC,6.24,MS,39662.5,247494.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
4785,A0-0134,,ranchi,jharkhand,india,enterprise,workspace,600000.0,,B0-0931,2023-03-06,,pilot point drill bit hss 1 2 ,11352.0,5.0,,,,1847.02,0.01,2021-06-24,2023-06-16 12:00:00,6896114767.0
12700,A0-0024,,haridwar,uttarakhand,india,misc market,critical ops,150000.0,,B0-3523,2024-08-12,39383.61,3 5 8 x 10 track 1 1 4 leg 20ga eq,60409.0,75.0,PC,0.75,ML,48847.5,36635.625,2022-10-24,2025-08-27 00:00:00,19679867940.0
6971,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-1586,2024-04-18,296929.34, 6 x 1 1 4 scorpion bugle head drill point zinc 8m,46796.0,1.0,BX,1.0,BX,8976.25,8976.25,2022-05-06,2025-05-30 00:00:00,15598821597.0
3926,A0-0079,,mumbai,maharashtra,india,enterprise,workspace,6133.0,0.0,B0-0530,2023-08-16,54713.375,2 1 2 18ga struct track 10 w 1 1 4 leg,59996.0,10.0,pcs,100.0,,114729.0,0.01,2023-05-30,2023-10-04 12:00:00,184506781.2
4159,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0700,2023-02-20,1236936.435,arm 2x2x1 optima vector w cac backer 48sf ctn,63816.0,44.0,ctn,2112.0,,552519.5,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
7450,A0-0163,,kochi,kerala,india,wellness,health center,19500.0,,B0-1677,2024-05-14,217421.475,3 4 x 4 x 8 cdx fire rated plywood,26930.0,14.0,PC,14.0,PC,5010.0,70140.0,2023-05-26,2025-05-02 08:00:00,714978787.5
8416,A0-0161,,coimbatore,tamil nadu,india,tertiary learning,misc build,34000.0,2.0,B0-1964,2023-02-13,28221.33,6 x 10 stud 1 1 4 flange 20ga 30mil,60472.0,13.0,PC,0.13,ML,101953.5,13253.955,2020-09-01,2024-04-05 00:00:00,1642865619.0
2194,A0-0075,,mumbai,maharashtra,india,wellness,health center,750.0,0.0,B0-0477,2023-05-25,848430.14,arm 2x2x3 4 clean room fl field sq l i 48sf ct do not cut this panel it will delaminate for borders sprinklers downlights etc if you need to make cuts use a1720,63800.0,4.0,CTN,192.0,,866312.5,0.01,2023-02-06,2023-06-16 12:00:00,34491903.62
11329,A0-0180,,ahmedabad,gujarat,india,enterprise,workspace,510000.0,10.0,B0-2980,2023-10-04,213693.2,1 5 8 x 10 stud 1 1 4 flange 20ga eq,60899.0,10.0,PC,0.1,ML,34402.0,3440.2,2019-08-07,2024-07-01 17:00:00,22222021933.0
10017,A0-0255,,vadodara,gujarat,india,enterprise,hospitality hall,6800.0,1.0,B0-2492,2023-06-14,54144.74,5 8 x 4 x 8 cdx fire rated plywood,41840.0,10.0,PC,10.0,PC,5036.72,50367.2,2022-03-01,2023-10-02 12:00:00,579126422.6
1016,A0-0011,,thiruvananthapuram,kerala,india,wellness,ambulatory care,80000.0,,B0-0225,2023-04-12,120227.475,1 in x 6 in speedemon spade bit diablo,47235.0,10.0,,,,258.85,2588.5,2022-08-01,2025-02-05 00:00:00,5447968752.0
5125,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1095,2024-01-12,1775051.35,6 x 10 track 1 1 4 leg 16ga,51249.0,30.0,PC,0.3,ML,207915.0,62374.5,2022-08-15,2025-01-21 00:00:00,23204555261.0
7419,A0-0111,,rajkot,gujarat,india,wellness,health center,400000.0,9.0,B0-1665,2024-05-14,607173.59,4 x 10 j runner 1 x 2 legs 20ga 33mil,51173.0,200.0,PC,2.0,ML,79408.5,158817.0,2022-12-05,2025-06-23 00:00:00,22955715208.0
7410,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1661,2024-05-09,158148.165,5 8 x 4 x 12 type x drywall,61216.0,78.0,PC,3.744,MS,39662.5,148496.4,2022-08-15,2025-01-21 00:00:00,23204555261.0
8990,A0-0068,,visakhapatnam,andhra pradesh,india,enterprise,critical ops,265850.0,0.0,B0-2156,2023-04-07,1267822.25,3 4 ramset concrete pins w t3 fuel cell 1m ,34318.0,1.0,BX,1.0,"BX
:selected:",6492.125,6492.125,2022-09-12,2023-10-02 00:00:00,4131524341.0
2872,A0-0062,,gwalior,madhya pradesh,india,future tech,workspace,8000.0,1.0,B0-0599,2023-03-30,128468.09,arm 2x2x3 4 ultima high cac bev teg 9 16 48sf,63811.0,9.0,ctn,432.0,,263025.0,0.01,2022-11-28,2023-04-07 12:00:00,217999330.1
10,A0-0001,,tiruchirappalli,tamil nadu,india,wellness,health center,235000.0,7.0,B0-0007,2024-02-01,18055.205,lg lime black cl3 ripstop fleece bomber jacket kishigo,58138.0,1.0,EA,,,6244.965,6244.965,2019-03-01,2027-03-22 00:00:00,27186447466.0
10137,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-2529,2023-07-08,1133706.22,1 x 2 x 12 usg sheetrock glassmat mold tough gyp shaftwall liner,66936.0,250.0,PC,6.0,MS,94772.5,568635.0,2020-02-03,2025-10-31 00:00:00,34925565107.0
1839,A0-0059,,varanasi,uttar pradesh,india,enterprise,workspace,0.0,,B0-0412,2024-01-16,51820.1,2 1 2 20ga dw stud 8 ,61249.0,10.0,pcs,80.0,,49933.0,0.01,2023-12-11,2024-03-08 12:00:00,28143842.0
4805,A0-0134,,ranchi,jharkhand,india,enterprise,workspace,600000.0,,B0-0949,2023-05-02,,cpnt znc stl 8 32 11 32 50pk,62789.0,1.0,,,,1618.23,0.01,2021-06-24,2023-06-16 12:00:00,6896114767.0
256,A0-0013,,jaipur,rajasthan,india,bio innovation,r amp d laboratories,7000.0,,B0-0073,2023-05-26,-9897.254999999992,huc48tf concealed flange u hangersimpson,64157.0,,,,,2563.45,0.01,2022-12-01,2023-09-19 12:00:00,169667658.0
7027,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1596,2024-05-06,396982.38,6 x 14 track 2 leg 16ga,60197.0,6.0,PC,0.084,ML,194555.0,16342.62,2024-01-01,2024-12-31 00:00:00,2514686544.0
5714,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1232,2024-02-09,594411.45,6 x 10 track 1 1 2 leg 18ga 43mil ,50919.0,15.0,PC,0.15,ML,146125.0,21918.75,2019-11-19,2025-01-24 12:00:00,15539779791.0
3325,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0418,2023-02-24,1353556.71,frp white outside corner 10 ,63785.0,65.0,PCS,65.0,,432.53,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
7715,A0-0164,,amritsar,punjab,india,bio innovation,pharma synth,40000.0,,B0-1744,2024-06-05,43608.71,5 8 x 4 x 10 amer lightroc type x,61217.0,20.0,PC,0.8,MS,32147.5,25718.0,2022-11-01,2025-06-11 00:00:00,7712088582.0
1582,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-0361,2023-08-08,109177.92,1 7 8 rubber coated vibrator head oztec,64355.0,2.0,,,,49682.5,99365.0,2020-02-03,2025-10-31 00:00:00,34925565107.0
11149,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2898,2023-09-15,13623.86,4 x 10 tabbed j track 1 x 2 1 4 legs 20ga 33mil,60958.0,10.0,PC,0.1,ML,127922.0,12792.2,2022-08-15,2025-01-21 00:00:00,23204555261.0
925,A0-0030,,jaipur,rajasthan,india,bio innovation,misc build,1046120.0,,B0-0198,2023-03-23,972776.67,18v lxt lithium ion 5 0ah battery makita,34748.0,2.0,,,,14361.165,28722.33,2022-06-01,2025-06-30 00:00:00,34018793433.0
2780,A0-0088,,rajkot,gujarat,india,wellness,health center,10000.0,,B0-0572,2024-08-27,17566.73,skeleton caulk gun hex rod 29 oz newborn,58202.0,2.0,EACH,2.0,,1837.0,0.01,2024-05-13,2025-09-04 00:00:00,552665541.5
10701,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2739,2023-08-08,993524.75,3 1 2 x 10 slotted slip track 2 1 2 leg 20ga 30mil,65128.0,72.0,PC,0.72,ML,498996.0,359277.12,2022-08-15,2025-01-21 00:00:00,23204555261.0
7892,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1800,2023-01-04,224771.98,6 x 13 prox header 4 1 4 flange 18ga 43mil,66701.0,6.0,PC,0.078,ML,631781.875,49279.195,2019-11-19,2025-01-24 12:00:00,15539779791.0
6133,A0-0181,,cuttack,odisha,india,future tech,critical ops,275000.0,,B0-1352,2024-03-05,842122.55,6 x 10 slotted slip track 2 1 2 leg 18ga 43mil,60966.0,12.0,PC,0.12,ML,273963.5,32875.62,2023-04-17,2025-03-06 17:00:00,4133307364.0
5321,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1129,2024-05-20,453992.84,12 x 1 64 usg fire rated hd main tee donn dx dxl flat white 20 bx,63981.0,8.0,CT,1.92,ML,68470.0,131462.4,2021-07-12,2024-11-01 17:00:00,14191958070.0
7313,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1647,2024-05-06,112706.63,3 5 8 x 10 track 1 1 4 leg 16ga,41912.0,50.0,PC,0.5,ML,149131.0,74565.5,2022-08-15,2025-01-21 00:00:00,23204555261.0
7103,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1610,2024-05-03,665621.085,6 x 10 stud 1 5 8 flange 16ga unpunched,60713.0,10.0,PC,0.1,ML,162157.0,16215.7,2020-02-03,2025-10-31 00:00:00,34925565107.0
6043,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1317,2024-02-16,693880.825,10 marlite m365 pvc division bar white,65109.0,50.0,PC,50.0,PC,317.3,15865.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
3776,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-0508,2023-07-20,120334.355,3 5 8 20ga dw track 10 w 1 1 4 leg,61206.0,20.0,pcs,200.0,,61122.0,0.01,2023-06-05,2023-09-15 12:00:00,57276996.18
4836,A0-0143,,ranchi,jharkhand,india,enterprise,workspace,12.0,,B0-0976,2023-08-22,,padlock 7 8 in rectangle silver b722t,62614.0,5.0,,,,5332.31,0.01,2020-07-01,2024-02-21 12:00:00,985360203.5
12329,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-3356,2024-06-25,312989.73,3 5 8 x 10 slotted slip track 2 1 2 leg 20ga 33mil,60939.0,10.0,PC,0.1,ML,134351.5,13435.15,2022-08-15,2025-01-21 00:00:00,23204555261.0
4965,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1059,2024-01-09,642714.53,6 x 9 4 1 4 stud 1 1 4 flange 20ga eq,60803.0,244.0,PC,2.282,ML,79742.5,182006.62,2022-08-15,2025-01-21 00:00:00,23204555261.0
10972,A0-0125,,aurangabad,maharashtra,india,future tech,critical ops,48.0,,B0-2828,2023-08-30,239736.015,1 1 2 x 4 usg donn centricitee 9 16 cross tee flat white 050 60 bx ,61155.0,3.0,CT,0.72,ML,125250.0,90180.0,2022-06-01,2025-05-31 00:00:00,48479722054.0
540,A0-0014,,jaipur,rajasthan,india,bio innovation,misc build,680000.0,8.0,B0-0139,2023-01-31,279689.095,7 1 4 24t round arbor marathon blade irwin,25234.0,10.0,,,,569.47,5694.7,2022-04-11,2024-09-17 12:00:00,7554544515.0
7484,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1685,2024-05-15,15663.765,1 5 8 x 10 stud 1 5 8 flange 20ga 33mil,59950.0,25.0,PC,0.25,ML,57281.0,14320.25,2020-02-03,2025-10-31 00:00:00,34925565107.0
2746,A0-0022,,salem,tamil nadu,india,wellness,health center,1063821.0,,B0-0569,2023-11-09,28208.805,freud diablo 7 1 4 x 40 blade,47135.0,1.0,each,1.0,,1563.12,0.01,2024-07-12,2028-02-04 00:00:00,57913127064.0
3720,A0-0016,,mumbai,maharashtra,india,enterprise,workspace,3300.0,0.0,B0-0497,2023-06-27,163134.785,2 1 2 20ga dw track 10 w 1 1 4 leg,61191.0,10.0,pcs,100.0,,52354.5,0.01,2023-02-27,2023-11-30 00:00:00,169152463.0
12807,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3577,2024-08-26,246980.475,4 x 10 track 1 1 2 leg 16ga,50891.0,10.0,PC,0.1,ML,153306.0,15330.6,2020-02-03,2025-10-31 00:00:00,34925565107.0
6820,A0-0163,,kochi,kerala,india,wellness,health center,19500.0,,B0-1547,2024-04-10,173931.335,5 8 x 4 x 9 type x drywall,61215.0,100.0,PC,3.6,MS,34235.0,123246.0,2023-05-26,2025-05-02 08:00:00,714978787.5
9338,A0-0261,,kochi,kerala,india,wellness,health center,15000.0,,B0-2282,2023-05-02,332813.465,3 5 8 10 slotted slip track 2 1 2 leg 18ga 43mil,60940.0,6.0,PC,0.06,ML,194972.5,11698.35,2022-11-15,2024-01-31 12:00:00,1229106473.0
4469,A0-0103,,jabalpur,madhya pradesh,india,wellness,ambulatory care,345400.0,8.0,B0-0751,2023-07-20,1894869.675,form 14,62669.0,1.0,PCS,,,117922.04,0.01,2019-06-03,2024-03-06 00:00:00,25376022669.0
668,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0150,2023-02-08,181665.105,24 aluminum straight pipe wrench ridgid,40374.0,1.0,,,,12557.565,12557.565,2022-09-06,2024-08-15 00:00:00,9895473728.0
7576,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-1698,2024-05-21,833355.05,10 marlite m365 pvc division bar white,65109.0,30.0,PC,30.0,PC,317.3,9519.0,2022-08-15,2025-01-21 00:00:00,23204555261.0
11212,A0-0020,,chandigarh,chandigarh,india,future tech,critical ops,1400000.0,2.0,B0-2924,2023-10-06,3014122.045,3 5 8 20 stud 1 5 8 flange 20ga 33mil,60420.0,20.0,PC,0.4,ML,80911.5,32364.6,2022-06-13,2026-02-04 00:00:00,134000000000.0
8550,A0-0108,,jaipur,rajasthan,india,enterprise,hospitality hall,168939.0,,B0-2002,2023-02-24,9554.905,3 x 10 flat strap 18ga 43mil,65150.0,14.0,PC,0.14,ML,63042.5,8825.95,2021-01-03,2023-05-31 12:00:00,4672731889.0
5064,A0-0003,,ahmedabad,gujarat,india,future tech,critical ops,450000.0,,B0-1086,2024-01-09,410006.71,6 x 13 6 stud 1 5 8 flange 16ga,60684.0,80.0,PC,1.08,ML,196225.0,211923.0,2021-07-12,2024-11-01 17:00:00,14191958070.0
11024,A0-0189,,vadodara,gujarat,india,enterprise,workspace,114807.0,4.0,B0-2849,2023-09-08,618397.66,5 8 x 4 x 10 type x drywall,61289.0,364.0,PC,14.56,MS,39662.5,577486.0,2023-06-01,2024-01-18 17:00:00,1730968970.0
10976,A0-0020,,chandigarh,chandigarh,india,future tech,critical ops,1400000.0,2.0,B0-2830,2023-09-12,78122.6,3 5 8 x 10 stud 1 5 8 flange 20ga 33mil,60420.0,80.0,PC,0.8,ML,76820.0,61456.0,2022-06-13,2026-02-04 00:00:00,134000000000.0
1354,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0297,2023-06-08,84972.94,1gal weldcrete larsen,28148.0,1.0,,,,3420.16,3420.16,2022-09-06,2024-08-15 00:00:00,9895473728.0
7115,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-1612,2024-05-20,483817.37,3 5 8 x 15 7 stud 2 flange 14ga,60649.0,10.0,PC,0.156,ML,179358.0,27949.955,2020-02-03,2025-10-31 00:00:00,34925565107.0
13122,A0-0186,,pune,maharashtra,india,misc market,workspace,171000.0,5.0,B0-3684,2024-10-30,1035035.94,6 x 14 stud 1 5 8 flange 16ga unpunched,40328.0,20.0,PC,0.28,ML,132681.5,37150.82,2021-10-18,2026-06-02 00:00:00,15701858802.0
8663,A0-0204,,vadodara,gujarat,india,future tech,workspace,163000.0,,B0-2039,2023-03-02,1393.615,3m medium single angle sanding sponge 24 bx,67024.0,1.0,EA,1.0,EA,334.0,334.0,2021-11-15,2023-06-06 00:00:00,2400928442.0
2704,A0-0058,,mumbai,maharashtra,india,enterprise,workspace,0.0,0.0,B0-0562,2023-06-12,26399.36,4mm 4 w x 8 l plastic corrugated sheet white,63687.0,14.0,each,14.0,,1640.775,0.01,2023-05-22,2023-11-23 12:00:00,83532899.0
3331,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0417,2023-02-17,197862.435,oscillating blade 2 1 2 wood w nails 1pk diablo,63508.0,5.0,EACH,5.0,,1652.465,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
8054,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1838,2023-01-25,52994.11,2 1 2 x 16 j runner 1 x 2 legs 18ga 43mil,65412.0,14.0,PC,0.224,ML,109719.0,24577.39,2019-11-19,2025-01-24 12:00:00,15539779791.0
11830,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3161,2023-12-07,1635223.085,2 x 2 x 12 angle 16ga 54mil,61347.0,12.0,PC,0.144,ML,93520.0,13466.88,2020-02-03,2025-10-31 00:00:00,34925565107.0
9589,A0-0216,,hyderabad,telangana,india,future tech,critical ops,28000.0,2.0,B0-2389,2023-05-26,66038.48,3 4 x 4 x 8 cdx fire rated plywood,26930.0,4.0,PC,4.0,PC,5085.15,20340.6,2022-06-01,2023-11-14 12:00:00,2795749426.0
3585,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0482,2023-05-02,69453.63,makita 3 16 x 6 sds carbide drill bit thrust,63996.0,2.0,each,2.0,,750.665,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
12678,A0-0077,,mumbai,maharashtra,india,wellness,health center,2000.0,0.0,B0-3513,2024-08-01,35070.0,5 8 x 4 x 10 type x drywall,61289.0,10.0,PC,0.4,MS,43002.5,17201.0,2023-06-05,2023-09-15 12:00:00,57276996.18
5646,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1220,2024-02-09,904037.8,6 x 10 track 1 1 2 leg 16ga 54mil ,50879.0,10.0,PC,0.1,ML,168753.5,16875.35,2019-11-19,2025-01-24 12:00:00,15539779791.0
3377,A0-0057,,varanasi,uttar pradesh,india,enterprise,workspace,523093.0,11.0,B0-0430,2023-02-28,109638.005,fiberglass self adh 2 mesh tape 300 roll,21226.0,33.0,roll,33.0,,542.75,0.01,2020-10-19,2023-07-10 12:00:00,12657755648.0
1257,A0-0009,,jaipur,rajasthan,india,enterprise,workspace,350000.0,4.0,B0-0272,2023-05-22,70933.25,4mil 10 x100 clear polyfilm visqueen sold roll,64483.0,2.0,,,,3134.59,6269.18,2022-09-06,2024-08-15 00:00:00,9895473728.0
6191,A0-0182,,meerut,uttar pradesh,india,bio innovation,r amp d laboratories,44000.0,,B0-1371,2024-03-12,1755195.05,3 5 8 x 10 track 1 1 4 leg 20ga 33mil ,53850.0,10.0,PC,0.1,ML,75567.5,7556.75,2024-01-01,2024-12-31 00:00:00,2514686544.0
11705,A0-0305,,patna,bihar,india,future tech,critical ops,222213.0,,B0-3130,2023-11-21,321733.015, 7 x 7 16 grabber pan head fine thread vector point streaker 15m,49156.0,5.0,BX,5.0,BX,15781.5,78907.5,2023-11-17,2025-04-01 17:00:00,11291416174.0
9443,A0-0068,,visakhapatnam,andhra pradesh,india,enterprise,critical ops,265850.0,0.0,B0-2326,2023-05-08,73684.575,ramset 27 caliber yellow strip load 100,32498.0,10.0,BX,10.0,BX,1064.625,10646.25,2022-09-12,2023-10-02 00:00:00,4131524341.0
5349,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-1138,2024-01-10,148888.85,2 x 300 westpac mesh tape white 24 bx,62095.0,4.0,RL,4.0,RL,375.75,1503.0,2019-11-19,2025-01-24 12:00:00,15539779791.0
11004,A0-0023,,kolkata,west bengal,india,enterprise,hospitality hall,435000.0,11.0,B0-2840,2023-09-06,64543.83,6 x 9 6 stud 1 1 4 flange 20ga eq,60830.0,80.0,PC,0.76,ML,79742.5,60604.3,2022-08-15,2025-01-21 00:00:00,23204555261.0
12491,A0-0004,,bengaluru,karnataka,india,enterprise,workspace,2800000.0,0.0,B0-3424,2024-07-11,107244.895,1 1 2 x 1 1 2 x 10 angle 20ga 33mil,51164.0,60.0,PC,0.6,ML,40497.5,24298.5,2020-02-03,2025-10-31 00:00:00,34925565107.0
11477,A0-0166,,chennai,tamil nadu,india,tertiary learning,learning hub,184000.0,0.0,B0-3054,2023-10-31,36724.97,1 5 8 10 stud 1 5 8 flange 16ga,60909.0,25.0,PC,0.25,ML,94522.0,23630.5,2019-11-19,2025-01-24 12:00:00,15539779791.0
11126,A0-0162,,lucknow,uttar pradesh,india,bio innovation,r amp d laboratories,288000.0,0.0,B0-2892,2023-09-20,2676553.255,6 x 14 2 stud 1 1 4 flange 20ga 30mil,60472.0,100.0,PC,1.417,ML,99156.25,140472.05,2022-05-06,2025-05-30 00:00:00,15598821597.0
4176,A0-0064,,patna,bihar,india,wellness,health center,12658.0,0.0,B0-0706,2023-01-30,89997.135,t3 3 4 ramset gas pins concrete pins 1000 bx,34318.0,1.0,each,1.0,,8137.91,0.01,2022-10-03,2023-05-31 12:00:00,265604816.8
