id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
13924,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,4 post open frame 45u rack,,91.0,EA,91.0,EA,77677.545,7068656.595,2021-07-12,2024-11-01 17:00:00,24591445981.0
13925,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,198.0,EA,198.0,EA,41436.875,8204501.25,2021-07-12,2024-11-01 17:00:00,24591445981.0
13926,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raritan px3 0u metered pdu 30a 208v,,153.0,EA,153.0,EA,102361.815,15661357.7,2021-07-12,2024-11-01 17:00:00,24591445981.0
13927,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,chatsworth gf series 45u 600x1000mm enclosed rack,,127.0,EA,127.0,EA,92171.475,11705777.33,2021-07-12,2024-11-01 17:00:00,24591445981.0
13928,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raised access floor installed per sf ,,2805.0,SF,2805.0,SF,4564.11,12802328.55,2021-07-12,2024-11-01 17:00:00,24591445981.0
13929,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch panel 48 port 2u,,486.0,EA,486.0,EA,16069.575,7809813.45,2021-07-12,2024-11-01 17:00:00,24591445981.0
13930,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,mtp mpo 12 fiber om4 trunk 10m,,260.0,EA,260.0,EA,16717.535,4346559.1,2021-07-12,2024-11-01 17:00:00,24591445981.0
13931,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,apc 0u basic pdu 30a 208v c13 c19 mix ,,207.0,EA,207.0,EA,31127.13,6443315.91,2021-07-12,2024-11-01 17:00:00,24591445981.0
13932,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 14ft snagless,,3396.0,EA,3396.0,EA,456.745,1551106.02,2021-07-12,2024-11-01 17:00:00,24591445981.0
13933,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raised access floor installed per sf ,,3097.0,SF,3097.0,SF,5469.25,16938267.25,2021-07-12,2024-11-01 17:00:00,24591445981.0
13934,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch panel 48 port 2u,,486.0,EA,486.0,EA,15070.08,7324058.88,2021-07-12,2024-11-01 17:00:00,24591445981.0
13935,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 14ft snagless,,3947.0,EA,3947.0,EA,585.335,2310317.245,2021-07-12,2024-11-01 17:00:00,24591445981.0
13936,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raised access floor installed per sf ,,3417.0,SF,3417.0,SF,6458.725,22069463.33,2021-07-12,2024-11-01 17:00:00,24591445981.0
13937,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,fiber patch panel 24 port lc 1u,,126.0,EA,126.0,EA,30314.675,3819649.05,2021-07-12,2024-11-01 17:00:00,24591445981.0
13938,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,mtp mpo 24 fiber om4 trunk 30m,,128.0,EA,128.0,EA,45711.24,5851038.72,2021-07-12,2024-11-01 17:00:00,24591445981.0
13939,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,136.0,EA,136.0,EA,20156.065,2741224.84,2021-07-12,2024-11-01 17:00:00,24591445981.0
13940,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,vertical cable manager 0u,,363.0,EA,363.0,EA,13358.33,4849073.79,2021-07-12,2024-11-01 17:00:00,24591445981.0
13941,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,161.0,EA,161.0,EA,28720.66,4624026.26,2021-07-12,2024-11-01 17:00:00,24591445981.0
13942,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raritan px3 0u metered pdu 30a 208v,,229.0,EA,229.0,EA,129262.175,29601038.08,2021-07-12,2024-11-01 17:00:00,24591445981.0
13943,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,rack blanking panels 1u pack of 10 ,,1955.0,EA,1955.0,EA,2753.83,5383737.65,2021-07-12,2024-11-01 17:00:00,24591445981.0
13944,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,mtp mpo 12 fiber om4 trunk 10m,,325.0,EA,325.0,EA,21013.61,6829423.25,2021-07-12,2024-11-01 17:00:00,24591445981.0
13945,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,173.0,EA,173.0,EA,36134.625,6251290.125,2021-07-12,2024-11-01 17:00:00,24591445981.0
13946,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,136.0,EA,136.0,EA,21801.015,2964938.04,2021-07-12,2024-11-01 17:00:00,24591445981.0
13947,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,rear door heat exchanger 35kw,,40.0,EA,40.0,EA,1257018.185,50280727.4,2021-07-12,2024-11-01 17:00:00,24591445981.0
13948,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,aisle containment roof panel module,,46.0,EA,46.0,EA,61105.3,2810843.8,2021-07-12,2024-11-01 17:00:00,24591445981.0
13949,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 3ft snagless,,4590.0,EA,4835.0,EA,333.165,1610852.775,2021-07-12,2024-11-01 17:00:00,24591445981.0
13950,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,li ion ups battery energy storage per kwh ,,402.0,kWh,402.0,kWh,29609.1,11902858.2,2021-07-12,2024-11-01 17:00:00,24591445981.0
13951,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,inrow cooling unit 30kw,,43.0,EA,43.0,EA,1257634.2062499996,55259123.49,2021-07-12,2024-11-01 17:00:00,24591445981.0
13952,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,dcim monitoring license per rack ,,368.0,EA,368.0,EA,10971.9,4037659.2,2021-07-12,2024-11-01 17:00:00,24591445981.0
13953,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,apc netshelter sx 42u 600x1070mm enclosed rack,,221.0,EA,221.0,EA,166748.665,36851454.96,2021-07-12,2024-11-01 17:00:00,24591445981.0
13954,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 14ft snagless,,4590.0,EA,4773.0,EA,782.395,3734371.335,2021-07-12,2024-11-01 17:00:00,24591445981.0
13955,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cable ladder tray 10ft section,,205.0,EA,205.0,EA,13759.13,2820621.65,2021-07-12,2024-11-01 17:00:00,24591445981.0
13956,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,raised access floor installed per sf ,,4028.0,SF,4028.0,SF,8349.165,33630436.62,2021-07-12,2024-11-01 17:00:00,24591445981.0
13957,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 7ft snagless,,4590.0,EA,5040.680000000008,EA,484.3,2767290.2,2021-07-12,2024-11-01 17:00:00,24591445981.0
13958,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,horizontal cable manager 2u,,326.0,EA,326.0,EA,7423.985,2420219.11,2021-07-12,2024-11-01 17:00:00,24591445981.0
13959,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch panel 48 port 2u,,324.0,EA,324.0,EA,13967.88,4525593.12,2021-07-12,2024-11-01 17:00:00,24591445981.0
13960,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,chatsworth gf series 45u 600x1000mm enclosed rack,,127.0,EA,127.0,EA,108272.78,13750643.06,2021-07-12,2024-11-01 17:00:00,24591445981.0
13961,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,aisle containment roof panel module,,46.0,EA,46.0,EA,57781.165,2657933.59,2021-07-12,2024-11-01 17:00:00,24591445981.0
13962,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,173.0,EA,173.0,EA,36214.785,6265157.805,2021-07-12,2024-11-01 17:00:00,24591445981.0
13963,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,4 post open frame 45u rack,,68.0,EA,68.0,EA,66001.74,4488118.32,2021-07-12,2024-11-01 17:00:00,24591445981.0
13964,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,rear door heat exchanger 35kw,,40.0,EA,40.0,EA,1257634.2062499996,50318636.4,2021-07-12,2024-11-01 17:00:00,24591445981.0
13965,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,cat6a patch cord 7ft snagless,,4590.0,EA,5040.680000000008,EA,461.755,2548887.6,2021-07-12,2024-11-01 17:00:00,24591445981.0
13966,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,high flow perforated floor tile,,11.0,EA,11.0,EA,19314.385,212458.235,2021-07-12,2024-11-01 17:00:00,24591445981.0
13967,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,horizontal cable manager 2u,,8.0,EA,8.0,EA,7493.29,59946.32,2021-07-12,2024-11-01 17:00:00,24591445981.0
13968,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,vertical cable manager 0u,,4.0,EA,4.0,EA,7521.68,30086.72,2021-07-12,2024-11-01 17:00:00,24591445981.0
13969,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,dcim monitoring license per rack ,,5.0,EA,5.0,EA,10759.81,53799.05,2021-07-12,2024-11-01 17:00:00,24591445981.0
13970,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,vertical cable manager 0u,,4.0,EA,4.0,EA,14381.205,57524.82,2021-07-12,2024-11-01 17:00:00,24591445981.0
13971,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-11,,3508485051.0,horizontal cable manager 2u,,8.0,EA,8.0,EA,9553.235,76425.88,2021-07-12,2024-11-01 17:00:00,24591445981.0
13972,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc netshelter sx 42u 600x1070mm enclosed rack,,147.0,EA,147.0,EA,121150.985,17809194.79,2021-07-12,2024-11-01 17:00:00,24591445981.0
13973,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,raritan px3 0u metered pdu 30a 208v,,153.0,EA,153.0,EA,101875.01,15586876.53,2021-07-12,2024-11-01 17:00:00,24591445981.0
13974,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,aisle containment roof panel module,,41.0,EA,41.0,EA,47994.965,1967793.565,2021-07-12,2024-11-01 17:00:00,24591445981.0
13975,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,4ka switchgear section,,13.0,EA,13.0,EA,1257634.2062499996,23842714.42,2021-07-12,2024-11-01 17:00:00,24591445981.0
13976,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,high flow perforated floor tile,,136.0,EA,136.0,EA,19776.975,2689668.6,2021-07-12,2024-11-01 17:00:00,24591445981.0
13977,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,horizontal cable manager 2u,,261.0,EA,261.0,EA,3000.155,783040.455,2021-07-12,2024-11-01 17:00:00,24591445981.0
13978,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,li ion ups battery energy storage per kwh ,,387.0,kWh,387.0,kWh,28544.475,11046711.83,2021-07-12,2024-11-01 17:00:00,24591445981.0
13979,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,ladder tray splice support kit,,100.0,EA,100.0,EA,3685.69,368569.0,2021-07-12,2024-11-01 17:00:00,24591445981.0
13980,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc 0u basic pdu 30a 208v c13 c19 mix ,,207.0,EA,207.0,EA,28977.84,5998412.88,2021-07-12,2024-11-01 17:00:00,24591445981.0
13981,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4590.0,EA,5040.680000000008,EA,375.75,1946385.0,2021-07-12,2024-11-01 17:00:00,24591445981.0
13982,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4590.0,EA,5040.680000000008,EA,387.44,2040259.04,2021-07-12,2024-11-01 17:00:00,24591445981.0
13983,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4590.0,EA,5007.0,EA,359.885,1801944.195,2021-07-12,2024-11-01 17:00:00,24591445981.0
13984,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch panel 24 port 1u,,164.0,EA,164.0,EA,9837.97,1613427.08,2021-07-12,2024-11-01 17:00:00,24591445981.0
13985,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4590.0,EA,4748.0,EA,318.97,1514469.56,2021-07-12,2024-11-01 17:00:00,24591445981.0
13986,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,mtp mpo 24 fiber om4 trunk 30m,,96.0,EA,96.0,EA,35779.75,3434856.0,2021-07-12,2024-11-01 17:00:00,24591445981.0
13987,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 7ft snagless,,4590.0,EA,5040.680000000008,EA,593.685,3851828.28,2021-07-12,2024-11-01 17:00:00,24591445981.0
13988,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4489.0,EA,4489.0,EA,289.745,1300665.305,2021-07-12,2024-11-01 17:00:00,24591445981.0
13989,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,mtp mpo 12 fiber om4 trunk 10m,,227.0,EA,227.0,EA,15565.235,3533308.345,2021-07-12,2024-11-01 17:00:00,24591445981.0
13990,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,crac unit perimeter precision hvac 20 ton,,207.0,EA,207.0,EA,1191354.62,79982525.426,2021-07-12,2024-11-01 17:00:00,24591445981.0
13991,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,4 post open frame 45u rack,,68.0,EA,68.0,EA,51560.415,3506108.22,2021-07-12,2024-11-01 17:00:00,24591445981.0
13992,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,high flow perforated floor tile,,186.0,EA,186.0,EA,36738.33,6833329.38,2021-07-12,2024-11-01 17:00:00,24591445981.0
13993,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc 0u switched pdu 30a 208v 24xc13 6xc19 ,,159.0,EA,159.0,EA,146094.94,23229095.46,2021-07-12,2024-11-01 17:00:00,24591445981.0
13994,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,raised access floor installed per sf ,,2560.0,SF,2560.0,SF,3808.435,9749593.6,2021-07-12,2024-11-01 17:00:00,24591445981.0
13995,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,ladder tray splice support kit,,100.0,EA,100.0,EA,3442.705,344270.5,2021-07-12,2024-11-01 17:00:00,24591445981.0
13996,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,raised access floor installed per sf ,,3742.0,SF,3742.0,SF,7469.075,27949278.65,2021-07-12,2024-11-01 17:00:00,24591445981.0
13997,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc 0u basic pdu 30a 208v c13 c19 mix ,,207.0,EA,207.0,EA,30988.52,6414623.64,2021-07-12,2024-11-01 17:00:00,24591445981.0
13998,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc 0u switched pdu 30a 208v 24xc13 6xc19 ,,159.0,EA,159.0,EA,141333.77,22472069.43,2021-07-12,2024-11-01 17:00:00,24591445981.0
13999,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cable ladder tray 10ft section,,229.0,EA,229.0,EA,15878.36,3636144.44,2021-07-12,2024-11-01 17:00:00,24591445981.0
14000,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,chatsworth gf series 45u 600x1000mm enclosed rack,,127.0,EA,127.0,EA,100310.22,12739397.94,2021-07-12,2024-11-01 17:00:00,24591445981.0
14001,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,4403.0,EA,4403.0,EA,276.385,1216923.155,2021-07-12,2024-11-01 17:00:00,24591445981.0
14002,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 14ft snagless,,3213.0,EA,3213.0,EA,427.52,1373621.76,2021-07-12,2024-11-01 17:00:00,24591445981.0
14003,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,horizontal cable manager 2u,,261.0,EA,261.0,EA,4375.4,1141979.4,2021-07-12,2024-11-01 17:00:00,24591445981.0
14004,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,raritan px3 0u metered pdu 30a 208v,,191.0,EA,191.0,EA,119363.25,22798380.75,2021-07-12,2024-11-01 17:00:00,24591445981.0
14005,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,ladder tray splice support kit,,87.0,EA,87.0,EA,2646.95,230284.65,2021-07-12,2024-11-01 17:00:00,24591445981.0
14006,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc 0u basic pdu 30a 208v c13 c19 mix ,,207.0,EA,207.0,EA,31499.54,6520404.78,2021-07-12,2024-11-01 17:00:00,24591445981.0
14007,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,li ion ups battery energy storage per kwh ,,314.0,kWh,314.0,kWh,22558.36,7083325.04,2021-07-12,2024-11-01 17:00:00,24591445981.0
14008,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,crac unit perimeter precision hvac 20 ton,,207.0,EA,207.0,EA,949148.675,79982525.426,2021-07-12,2024-11-01 17:00:00,24591445981.0
14009,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 14ft snagless,,3396.0,EA,3396.0,EA,450.9,1531256.4,2021-07-12,2024-11-01 17:00:00,24591445981.0
14010,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,dcim monitoring license per rack ,,368.0,EA,368.0,EA,10588.635,3896617.68,2021-07-12,2024-11-01 17:00:00,24591445981.0
14011,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cage nut screw kit pack of 50 ,,1606.0,EA,1606.0,EA,2790.57,4481655.42,2021-07-12,2024-11-01 17:00:00,24591445981.0
14012,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cable ladder tray 10ft section,,229.0,EA,229.0,EA,17785.5,4072879.5,2021-07-12,2024-11-01 17:00:00,24591445981.0
14013,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,rear door heat exchanger 35kw,,20.0,EA,20.0,EA,789667.015,15793340.3,2021-07-12,2024-11-01 17:00:00,24591445981.0
14014,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,high flow perforated floor tile,,186.0,EA,186.0,EA,38666.345,7191940.17,2021-07-12,2024-11-01 17:00:00,24591445981.0
14015,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,apc netshelter sx 42u 600x1070mm enclosed rack,,184.0,EA,184.0,EA,151620.135,27898104.84,2021-07-12,2024-11-01 17:00:00,24591445981.0
14016,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,dcim monitoring license per rack ,,9.0,EA,9.0,EA,11335.96,102023.64,2021-07-12,2024-11-01 17:00:00,24591445981.0
14017,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,horizontal cable manager 2u,,3.0,EA,3.0,EA,6731.77,20195.31,2021-07-12,2024-11-01 17:00:00,24591445981.0
14018,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,ladder tray splice support kit,,5.0,EA,5.0,EA,3486.125,17430.625,2021-07-12,2024-11-01 17:00:00,24591445981.0
14019,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,vertical cable manager 0u,,4.0,EA,4.0,EA,9975.745,39902.98,2021-07-12,2024-11-01 17:00:00,24591445981.0
14020,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 3ft snagless,,8.0,EA,8.0,EA,331.495,2651.96,2021-07-12,2024-11-01 17:00:00,24591445981.0
14021,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-12,,766503641.6,cat6a patch cord 14ft snagless,,5.0,EA,5.0,EA,501.0,2505.0,2021-07-12,2024-11-01 17:00:00,24591445981.0
14022,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,cable ladder tray 10ft section,,229.0,EA,229.0,EA,17444.82,3994863.78,2021-07-12,2024-11-01 17:00:00,24591445981.0
14023,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,chatsworth gf series 45u 600x1000mm enclosed rack,,170.0,EA,170.0,EA,164743.83,28006451.1,2021-07-12,2024-11-01 17:00:00,24591445981.0
14024,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,air cooled chiller capacity per ton ,,1532.0,TON,1532.0,TON,54772.66,79982525.426,2021-07-12,2024-11-01 17:00:00,24591445981.0
14025,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,raised access floor installed per sf ,,3508.0,SF,3508.0,SF,6744.295,23658986.86,2021-07-12,2024-11-01 17:00:00,24591445981.0
14026,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,apc netshelter sx 42u 600x1070mm enclosed rack,,147.0,EA,147.0,EA,100463.86,14768187.42,2021-07-12,2024-11-01 17:00:00,24591445981.0
14027,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,apc 0u basic pdu 30a 208v c13 c19 mix ,,165.0,EA,165.0,EA,25940.11,4280118.15,2021-07-12,2024-11-01 17:00:00,24591445981.0
14028,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,raised access floor installed per sf ,,3822.0,SF,3822.0,SF,7715.4,29488258.8,2021-07-12,2024-11-01 17:00:00,24591445981.0
14029,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,cat6a patch cord 7ft snagless,,4590.0,EA,5040.680000000008,EA,518.535,3062986.245,2021-07-12,2024-11-01 17:00:00,24591445981.0
14030,A0-0549,32.0,ahmedabad,gujarat,india,future tech,data center,450000.0,,A0-0003-INV-13,,715493256.1,ladder tray splice support kit,,112.0,EA,112.0,EA,4317.785,483591.92,2021-07-12,2024-11-01 17:00:00,24591445981.0
